claim_id,policy_id,loss_date,report_date,settle_date,loss_type,claim_amount_thb,status,adjuster_name,fraud_flag
CL004059,P009925,2023-05-27,2023-05-29,,water_damage,2679131,pending,View Chaiyaporn,true
CL004060,P005266,2024-06-04,2024-06-05,2024-08-20,flood,288556,paid,Eak Phutthichai,false
CL004061,P006937,2026-04-11,2026-04-16,2026-05-06,third_party_liability,117911,paid,Mild Rattanapan,false
CL004062,P000703,2024-10-04,2024-10-12,,burglary,3309762,pending,Nan Charoensuk,false
CL004063,P004608,2026-02-28,2026-03-14,,fire,734437,pending,Wichai Watcharaphon,false
CL004064,P004404,2023-08-23,2023-08-24,2023-10-25,flood,2820637,paid,Tawan Phutthichai,false
CL004065,P003958,2024-07-24,2024-07-27,2024-08-31,flood,468843,denied,Daeng Chaisawat,false
CL004066,P005135,2024-11-12,2024-11-22,2024-12-23,burglary,481060,paid,Niran Thongdee,false
CL004067,P005054,2023-07-23,2023-07-23,,burglary,261308,open,Boss Phutthichai,false
CL004068,P009522,2023-12-03,2023-12-05,,collision,724702,pending,Kanya Charoensuk,true
CL004069,P009114,2024-09-03,2024-09-05,,fire,4780043,pending,Anong Boonmee,false
CL004070,P008565,2023-05-26,2023-06-08,2023-08-09,third_party_liability,722091,paid,Apinya Srisuk,false
CL004071,P001370,2023-10-25,2023-11-01,2023-11-28,third_party_liability,37110,paid,Fern Phongphan,false
CL004072,P000612,2024-12-15,2024-12-19,2025-02-06,collision,532947,paid,Chai Phongphan,true
CL004073,P000061,2024-09-23,2024-10-01,2024-11-04,fire,1110203,paid,Praew Charoensuk,false
CL004074,P001720,2022-09-03,2022-09-04,2022-10-31,flood,28442,paid,Kanya Limthongkul,false
CL004075,P009557,2025-11-09,2025-11-19,2025-12-29,fire,2768072,paid,Somchai Phutthichai,false
CL004076,P002213,2024-05-14,2024-05-15,2024-08-08,fire,416231,paid,Toon Saetang,false
CL004077,P009633,2024-02-20,2024-02-20,2024-05-09,water_damage,1451857,paid,Apinya Kittikun,false
CL004078,P006843,2024-07-10,2024-07-23,,third_party_liability,143195,open,Mint Phromsiri,false
CL004079,P008500,2024-06-15,2024-06-22,,third_party_liability,407710,pending,Ploy Thongdee,false
CL004080,P002461,2023-03-24,2023-03-28,2023-05-12,collision,142626,paid,Beam Srisuk,false
CL004081,P002380,2023-09-03,2023-09-06,2023-11-20,collision,17276,paid,Nan Boonmee,false
CL004082,P000994,2025-09-30,2025-10-13,,collision,18690,pending,Pat Kittikun,false
CL004083,P005481,2026-03-11,2026-03-12,,third_party_liability,25696,pending,Apinya Limthongkul,false
CL004084,P001063,2026-05-08,2026-05-20,,flood,230479,pending,Toon Charoensuk,false
CL004085,P003711,2023-06-05,2023-06-12,2023-07-30,collision,234480,paid,Anong Boonmee,false
CL004086,P000245,2023-08-26,2023-08-28,,flood,25674,pending,Tee Thongdee,false
CL004087,P006090,2024-08-09,2024-08-20,2024-09-23,collision,150707,paid,Mai Saetang,false
CL004088,P009120,2023-07-26,2023-08-03,,theft,282675,pending,Wichai Suwanphon,false
CL004089,P009854,2025-07-08,2025-07-19,2025-07-31,flood,79916,paid,Apinya Phongphan,false
CL004090,P007383,2022-10-25,2022-11-07,,flood,1536751,pending,Mai Inthanon,false
CL004091,P009622,2022-12-07,2022-12-18,2023-03-04,fire,164902,denied,Tawan Watcharaphon,false
CL004092,P008281,2024-03-10,2024-03-11,,theft,361817,open,Somchai Sukhumvit,false
CL004093,P005792,2025-12-18,2025-12-31,2026-03-15,fire,3440980,paid,Tawan Sangthong,false
CL004094,P009044,2025-03-13,2025-03-13,2025-05-26,flood,469700,paid,View Phongphan,false
CL004095,P009985,2023-07-14,2023-07-16,2023-09-05,collision,53108,denied,Wichai Phutthichai,false
CL004096,P005045,2026-03-29,2026-04-10,,theft,85847,open,Earth Thongdee,false
CL004097,P007493,2025-12-17,2025-12-24,2026-03-01,storm,2080979,paid,Beam Watcharaphon,false
CL004098,P008357,2023-12-08,2023-12-22,2024-02-11,burglary,3394456,paid,View Kanchanaburi,false
CL004099,P007146,2024-02-25,2024-02-27,,fire,388291,pending,Pat Inthanon,false
CL004100,P004882,2024-07-01,2024-07-07,2024-09-22,collision,143740,paid,Ploy Saetang,false
CL004101,P004093,2026-03-25,2026-04-05,2026-04-13,collision,387997,paid,View Thongdee,false
CL004102,P003716,2024-02-07,2024-02-14,,fire,144829,open,Daeng Saetang,false
CL004103,P000691,2026-03-25,2026-03-26,2026-06-09,storm,6810852,paid,Tee Boonmee,false
CL004104,P003523,2025-03-08,2025-03-22,2025-04-01,theft,312412,paid,Mild Limthongkul,false
CL004105,P005572,2024-07-22,2024-07-28,2024-08-14,storm,467418,paid,Praew Phongphan,false
CL004106,P005636,2023-01-16,2023-01-24,,water_damage,1627713,pending,Toon Inthanon,false
CL004107,P005611,2025-08-19,2025-09-02,2025-09-28,water_damage,1067922,paid,Bank Sukhumvit,false
CL004108,P001711,2023-04-22,2023-04-23,2023-06-05,flood,273620,paid,Chai Saetang,false
CL004109,P008916,2024-10-05,2024-10-11,,flood,383255,open,Wichai Chaiyaporn,false
CL004110,P002803,2025-08-05,2025-08-05,2025-09-12,storm,910601,paid,Fern Watcharaphon,false
CL004111,P000975,2023-07-11,2023-07-14,2023-09-27,theft,106837,paid,Boss Thongdee,false
CL004112,P006198,2025-04-13,2025-04-17,2025-05-23,fire,321406,denied,Mild Boonmee,false
CL004113,P003036,2026-04-11,2026-04-14,2026-06-20,theft,791960,paid,Earth Saetang,false
CL004114,P006588,2026-04-04,2026-04-07,2026-05-17,theft,411108,paid,Praew Kanchanaburi,false
CL004115,P008487,2023-06-24,2023-07-05,2023-09-09,flood,3683423,paid,Bua Chaisawat,false
CL004116,P004870,2023-10-31,2023-11-01,2023-11-18,fire,1171390,paid,Bua Thongdee,false
CL004117,P009878,2024-02-16,2024-02-26,2024-05-14,third_party_liability,15187,paid,Mild Kanchanaburi,false
CL004118,P008759,2023-05-17,2023-05-19,2023-07-19,collision,321222,denied,Nok Srisuk,false
CL004119,P004456,2026-01-03,2026-01-06,2026-04-05,fire,298815,paid,Pat Limthongkul,false
CL004120,P002291,2023-09-24,2023-10-08,,water_damage,4356483,pending,Pim Kittikun,false
CL004121,P001687,2024-07-19,2024-07-22,2024-08-06,fire,250571,paid,Nok Srisuk,false
CL004122,P007431,2025-03-15,2025-03-29,2025-05-29,collision,406250,paid,Niran Wongchai,false
CL004123,P004762,2024-08-01,2024-08-11,2024-08-22,collision,402102,paid,Fern Chaisawat,false
CL004124,P003957,2024-06-22,2024-07-03,2024-08-09,third_party_liability,285398,paid,Somchai Watcharaphon,false
CL004125,P008534,2023-11-10,2023-11-24,,storm,5024509,pending,Wichai Sukhumvit,false
CL004126,P004340,2026-03-16,2026-03-30,2026-06-27,theft,210178,paid,Wichai Saetang,false
CL004127,P004013,2024-11-24,2024-12-08,,third_party_liability,72551,open,Bank Boonmee,false
CL004128,P008160,2026-02-28,2026-03-12,,burglary,2323049,pending,Pim Rattanapan,false
CL004129,P002579,2024-01-08,2024-01-09,,flood,695661,open,Wichai Limthongkul,false
CL004130,P008085,2024-05-18,2024-05-28,2024-08-10,storm,3355643,paid,Anong Boonmee,false
CL004131,P001600,2025-01-12,2025-01-26,2025-02-15,fire,2791573,paid,Malee Kittikun,false
CL004132,P006266,2026-02-08,2026-02-21,2026-04-16,flood,691605,paid,Bank Saetang,false
CL004133,P006812,2026-01-01,2026-01-13,2026-01-22,flood,341984,paid,Nok Phromsiri,false
CL004134,P009751,2024-04-25,2024-04-27,,burglary,1034571,open,Toon Kanchanaburi,false
CL004135,P005000,2026-04-21,2026-04-29,2026-07-04,flood,560331,paid,Wichai Kanchanaburi,false
CL004136,P000218,2024-11-03,2024-11-12,,theft,356285,pending,Nan Sangthong,false
CL004137,P006736,2025-06-08,2025-06-10,2025-08-09,flood,830982,paid,Mai Saetang,false
CL004138,P006005,2024-09-05,2024-09-07,2024-09-17,burglary,5486991,paid,Praew Thongdee,false
CL004139,P002369,2024-04-07,2024-04-16,2024-06-21,collision,524632,paid,Nok Chaisawat,false
CL004140,P007617,2026-05-13,2026-05-13,2026-06-27,storm,3085119,paid,Tee Charoensuk,false
CL004141,P009017,2023-07-18,2023-07-21,,theft,286215,pending,Pim Sangthong,false
CL004142,P000897,2024-09-24,2024-09-27,2024-10-11,flood,293127,paid,Anong Thongdee,false
CL004143,P009763,2023-01-29,2023-02-04,2023-02-18,theft,123149,paid,Ploy Wongchai,false
CL004144,P008586,2024-10-22,2024-11-01,2024-12-07,collision,120337,paid,Malee Chaiyaporn,false
CL004145,P000778,2023-10-15,2023-10-24,2023-11-16,flood,67719,paid,Daeng Chaiyaporn,false
CL004146,P004644,2022-10-17,2022-10-27,2022-11-28,water_damage,389419,denied,Anong Inthanon,false
CL004147,P005184,2025-08-04,2025-08-06,2025-09-28,burglary,1941114,paid,Anong Srisuk,true
CL004148,P000301,2024-10-13,2024-10-18,2024-11-19,flood,608131,paid,Suda Sukhumvit,false
CL004149,P006385,2024-02-01,2024-02-13,2024-04-10,water_damage,1497219,paid,Bua Srisuk,false
CL004150,P000648,2023-10-03,2023-10-07,2023-12-24,flood,33899,paid,Fern Suwanphon,false
CL004151,P005265,2026-02-01,2026-02-01,2026-03-04,fire,29541,paid,Toon Charoensuk,false
CL004152,P006553,2024-07-30,2024-08-07,2024-10-26,collision,266732,paid,Bank Suwanphon,false
CL004153,P007845,2026-01-31,2026-02-09,,theft,242955,open,Mild Charoensuk,false
CL004154,P005951,2025-06-17,2025-06-21,2025-07-13,burglary,1332303,paid,Tee Wongchai,false
CL004155,P008725,2023-04-15,2023-04-24,2023-05-28,third_party_liability,351871,paid,Mai Phromsiri,false
CL004156,P009233,2025-01-22,2025-01-30,,collision,155292,open,Bua Phutthichai,false
CL004157,P002264,2023-03-20,2023-03-30,,flood,773257,open,Praew Phromsiri,false
CL004158,P001636,2025-07-23,2025-08-05,,collision,28334,open,Praew Chaisawat,false
CL004159,P006977,2023-05-15,2023-05-18,2023-07-04,theft,676352,paid,Nan Chaisawat,false
CL004160,P003125,2024-04-13,2024-04-15,2024-05-27,third_party_liability,37899,paid,Boss Saetang,false
CL004161,P009259,2026-03-15,2026-03-23,2026-04-30,water_damage,4231671,paid,Earth Limthongkul,false
CL004162,P007123,2023-09-15,2023-09-18,,third_party_liability,107684,open,Tawan Phongphan,false
CL004163,P004432,2023-11-08,2023-11-19,2023-12-08,flood,87474,paid,Anong Limthongkul,false
CL004164,P007245,2025-02-13,2025-02-16,2025-04-30,fire,11717,paid,Mint Phutthichai,false
CL004165,P009921,2025-08-17,2025-08-19,2025-08-27,collision,30075,paid,Chai Sukhumvit,false
CL004166,P003435,2026-05-07,2026-05-07,2026-07-05,fire,184887,paid,Toon Limthongkul,false
CL004167,P007010,2024-10-27,2024-11-10,2025-02-02,flood,301879,paid,Mild Boonmee,false
CL004168,P008878,2024-01-12,2024-01-16,2024-02-09,fire,142841,paid,Nan Thongdee,false
CL004169,P005741,2024-01-11,2024-01-17,,fire,850759,open,Mint Wongchai,false
CL004170,P001750,2024-04-07,2024-04-19,2024-06-14,flood,307344,paid,Earth Phromsiri,false
CL004171,P004479,2023-10-30,2023-10-30,2024-01-10,storm,1885549,paid,View Sukhumvit,false
CL004172,P003506,2024-07-18,2024-07-21,2024-10-16,flood,393754,paid,Nan Srisuk,false
CL004173,P002270,2024-08-14,2024-08-14,2024-09-23,flood,3561119,denied,Nan Phongphan,false
CL004174,P003186,2023-11-29,2023-12-11,2024-02-20,burglary,5370079,paid,View Watcharaphon,false
CL004175,P004072,2024-05-17,2024-05-27,2024-06-14,fire,94055,paid,Tawan Phromsiri,false
CL004176,P008465,2026-03-13,2026-03-20,,fire,375021,pending,Malee Suwanphon,false
CL004177,P008892,2023-03-27,2023-04-09,,third_party_liability,741830,open,Fern Chaiyaporn,false
CL004178,P000414,2024-04-02,2024-04-13,,fire,307263,open,Ploy Saetang,false
CL004179,P006806,2024-03-06,2024-03-06,2024-04-26,flood,573727,paid,Earth Wongchai,false
CL004180,P005771,2023-11-24,2023-11-29,2024-01-21,fire,222826,paid,Suda Limthongkul,false
CL004181,P007550,2023-07-20,2023-08-02,2023-08-23,collision,240707,paid,Toon Rattanapan,false
CL004182,P006752,2023-02-10,2023-02-15,,theft,333654,pending,Kanya Sangthong,false
CL004183,P005348,2025-10-07,2025-10-21,,fire,6479154,pending,Mild Phutthichai,false
CL004184,P006544,2024-09-12,2024-09-16,2024-11-30,third_party_liability,358518,paid,Mai Sangthong,false
CL004185,P003877,2023-09-28,2023-10-10,2023-11-13,collision,315829,paid,Suda Phutthichai,false
CL004186,P007486,2026-04-01,2026-04-05,2026-06-08,fire,211779,paid,Tawan Inthanon,false
CL004187,P006274,2023-08-08,2023-08-16,,burglary,978209,open,Kanya Kittikun,false
CL004188,P003013,2026-03-22,2026-04-04,2026-06-21,burglary,3238877,paid,Pat Chaisawat,false
CL004189,P003651,2026-04-25,2026-05-03,,theft,282694,open,Nok Chaiyaporn,false
CL004190,P009224,2023-12-26,2023-12-29,,third_party_liability,555122,pending,Bank Kanchanaburi,false
CL004191,P001183,2024-01-30,2024-02-07,2024-04-06,fire,455705,paid,Beam Suwanphon,false
CL004192,P004445,2025-08-28,2025-08-28,2025-10-21,flood,178166,denied,Earth Inthanon,false
CL004193,P007452,2023-11-06,2023-11-20,2023-11-30,third_party_liability,480587,paid,Niran Wongchai,false
CL004194,P000580,2024-06-13,2024-06-26,2024-09-18,water_damage,2587237,paid,Boss Phutthichai,false
CL004195,P004802,2025-06-18,2025-06-19,2025-07-30,burglary,62245,paid,Mild Kanchanaburi,false
CL004196,P009443,2024-03-06,2024-03-09,2024-03-25,burglary,2117586,paid,Suda Inthanon,false
CL004197,P005700,2023-04-04,2023-04-12,2023-05-23,storm,1698391,paid,Boss Phutthichai,false
CL004198,P002530,2023-07-13,2023-07-17,,flood,3275275,open,Chai Phromsiri,false
CL004199,P005015,2023-12-17,2023-12-27,2024-02-06,theft,79946,paid,Nok Rattanapan,false
CL004200,P004108,2023-11-03,2023-11-03,2023-12-19,flood,3013085,paid,Daeng Rattanapan,false
CL004201,P005046,2024-05-15,2024-05-29,,flood,603976,open,Nan Boonmee,false
CL004202,P002931,2025-03-13,2025-03-14,,third_party_liability,204367,pending,Ploy Charoensuk,false
CL004203,P008739,2022-12-22,2022-12-23,2023-01-08,fire,567080,paid,Kanya Thongdee,false
CL004204,P004354,2026-03-17,2026-03-31,2026-06-12,fire,108501,paid,Nok Srisuk,true
CL004205,P006624,2026-04-05,2026-04-18,,fire,70309,open,Pat Watcharaphon,false
CL004206,P000604,2024-03-19,2024-04-02,,storm,372626,open,Suda Watcharaphon,false
CL004207,P006393,2024-05-31,2024-06-13,2024-06-26,fire,84823,paid,Boss Rattanapan,true
CL004208,P002047,2025-03-16,2025-03-30,2025-05-10,theft,50794,paid,Eak Kittikun,false
CL004209,P002571,2024-02-24,2024-03-08,2024-05-27,flood,549604,paid,Boss Charoensuk,false
CL004210,P004860,2026-05-14,2026-05-17,2026-07-05,storm,814537,paid,Toon Inthanon,false
CL004211,P004802,2025-11-03,2025-11-05,2026-02-02,flood,1033586,paid,Apinya Saetang,false
CL004212,P008506,2024-05-08,2024-05-22,2024-07-01,burglary,2611992,paid,Kanya Thongdee,false
CL004213,P009078,2026-03-02,2026-03-08,2026-04-18,fire,1159043,paid,Pat Chaiyaporn,false
CL004214,P000465,2026-05-01,2026-05-07,2026-06-23,fire,475229,paid,Earth Sukhumvit,false
CL004215,P003152,2024-01-31,2024-01-31,2024-04-29,flood,637766,paid,Pim Thongdee,false
CL004216,P006125,2026-04-03,2026-04-05,2026-05-21,flood,423571,paid,Somchai Charoensuk,false
CL004217,P006590,2024-09-20,2024-09-20,2024-11-19,fire,147588,paid,Suda Suwanphon,false
CL004218,P006953,2026-03-04,2026-03-15,2026-05-30,theft,87890,denied,Fern Limthongkul,false
CL004219,P006492,2024-12-03,2024-12-12,2025-02-03,collision,244156,paid,Kanya Rattanapan,false
CL004220,P000640,2025-03-26,2025-03-30,2025-04-25,theft,204736,paid,Eak Kittikun,false
CL004221,P007472,2025-11-02,2025-11-11,2025-12-09,burglary,2178200,paid,Toon Wongchai,false
CL004222,P001473,2023-12-30,2024-01-03,2024-02-05,flood,1501467,paid,Fern Chaiyaporn,false
CL004223,P000976,2025-09-13,2025-09-15,,water_damage,1205056,pending,Mint Phromsiri,false
CL004224,P007626,2023-09-03,2023-09-05,,theft,739635,pending,Beam Inthanon,false
CL004225,P003565,2024-10-20,2024-10-28,2024-12-22,theft,654805,paid,Beam Boonmee,false
CL004226,P004455,2026-04-02,2026-04-12,,flood,725601,pending,Daeng Kanchanaburi,false
CL004227,P001679,2024-12-03,2024-12-09,2025-02-24,theft,525423,paid,View Boonmee,false
CL004228,P007361,2024-12-05,2024-12-19,2025-02-17,fire,433037,paid,Anong Watcharaphon,false
CL004229,P009018,2024-07-19,2024-07-26,,water_damage,384673,pending,Tee Kittikun,false
CL004230,P004810,2024-02-06,2024-02-15,,fire,4430439,pending,Apinya Phongphan,false
CL004231,P001661,2024-04-30,2024-05-05,2024-06-24,storm,144661,paid,Suda Boonmee,false
CL004232,P004909,2026-04-11,2026-04-24,,collision,422884,open,Eak Kanchanaburi,false
CL004233,P007095,2024-07-21,2024-08-02,2024-09-12,theft,314977,paid,Pim Boonmee,false
CL004234,P003681,2023-08-21,2023-09-01,2023-10-11,flood,2920572,paid,Pim Chaiyaporn,false
CL004235,P004567,2024-09-30,2024-10-14,,fire,662463,pending,Beam Srisuk,false
CL004236,P000792,2024-10-19,2024-10-25,,burglary,419325,open,View Sukhumvit,false
CL004237,P000648,2024-06-06,2024-06-19,2024-07-07,collision,113496,paid,Tee Saetang,false
CL004238,P008886,2023-11-02,2023-11-05,,fire,724529,pending,Mai Chaiyaporn,false
CL004239,P009053,2024-09-21,2024-10-03,2024-12-21,fire,660215,paid,Bua Watcharaphon,false
CL004240,P000423,2022-08-10,2022-08-21,,flood,405387,open,Bank Watcharaphon,false
CL004241,P002144,2024-08-19,2024-09-02,,fire,128308,pending,Wichai Chaiyaporn,false
CL004242,P008965,2023-09-16,2023-09-20,,storm,558677,open,Bua Kittikun,false
CL004243,P007271,2024-04-05,2024-04-15,,burglary,6292228,pending,Niran Phongphan,false
CL004244,P003263,2024-12-13,2024-12-13,2024-12-25,fire,84561,paid,Ploy Phongphan,false
CL004245,P000426,2026-01-21,2026-02-01,2026-04-25,storm,441630,denied,Apinya Sukhumvit,false
CL004246,P008451,2026-03-31,2026-04-02,2026-05-16,flood,240303,paid,Boss Phongphan,false
CL004247,P003038,2025-05-09,2025-05-11,2025-07-01,fire,71546,denied,Nan Kanchanaburi,false
CL004248,P008815,2026-03-03,2026-03-15,2026-05-06,flood,2031771,paid,Mai Rattanapan,false
CL004249,P004588,2023-02-06,2023-02-11,2023-05-02,collision,111301,paid,Pat Phromsiri,false
CL004250,P003931,2026-03-31,2026-04-04,,fire,118615,open,Nok Srisuk,false
CL004251,P003121,2024-01-01,2024-01-06,2024-02-10,third_party_liability,421823,paid,Pim Kittikun,false
CL004252,P001498,2024-02-10,2024-02-12,2024-05-05,collision,183655,paid,Somchai Chaisawat,false
CL004253,P008769,2024-08-05,2024-08-16,2024-09-19,flood,28791,paid,Bua Charoensuk,false
CL004254,P000662,2023-04-06,2023-04-06,2023-05-26,burglary,642695,paid,Daeng Phromsiri,true
CL004255,P003918,2025-04-07,2025-04-11,,third_party_liability,143278,pending,Toon Phongphan,false
CL004256,P000786,2024-09-21,2024-09-26,,water_damage,4372379,open,Mild Rattanapan,false
CL004257,P000697,2024-01-01,2024-01-11,,flood,2188377,open,Mai Watcharaphon,false
CL004258,P003705,2023-09-17,2023-09-26,2023-11-26,fire,1607078,denied,Tee Saetang,false
CL004259,P006502,2024-02-12,2024-02-17,2024-05-04,flood,178901,paid,Nok Boonmee,false
CL004260,P009917,2023-08-26,2023-08-28,2023-11-19,water_damage,4226451,paid,Malee Phromsiri,false
CL004261,P009300,2024-06-14,2024-06-15,2024-07-17,fire,138112,paid,Bua Kittikun,false
CL004262,P009206,2023-08-27,2023-08-31,2023-10-29,third_party_liability,66107,paid,Toon Wongchai,false
CL004263,P007386,2025-07-04,2025-07-12,2025-09-17,theft,461552,paid,Daeng Charoensuk,false
CL004264,P000160,2024-09-06,2024-09-10,2024-11-24,fire,203576,paid,Chai Watcharaphon,false
CL004265,P008570,2022-09-17,2022-09-21,2022-10-14,storm,2989241,paid,Anong Srisuk,false
CL004266,P004692,2025-03-07,2025-03-11,2025-06-08,burglary,4901446,paid,Niran Thongdee,true
CL004267,P005362,2024-10-14,2024-10-20,,fire,2412495,pending,Fern Srisuk,false
CL004268,P002654,2024-05-13,2024-05-22,2024-06-26,fire,122672,paid,Ploy Chaiyaporn,false
CL004269,P004729,2025-05-23,2025-05-30,,theft,15437,open,Mild Inthanon,false
CL004270,P000919,2025-07-11,2025-07-25,2025-09-14,third_party_liability,635260,paid,Toon Srisuk,false
CL004271,P006748,2024-09-01,2024-09-09,2024-11-07,collision,372571,paid,Chai Suwanphon,false
CL004272,P006812,2025-12-09,2025-12-17,2026-01-22,flood,450039,paid,Wichai Saetang,false
CL004273,P004140,2024-01-26,2024-02-08,2024-04-10,flood,48624,paid,Chai Chaiyaporn,false
CL004274,P006756,2024-12-28,2024-12-30,2025-03-17,fire,595401,paid,Chai Thongdee,false
CL004275,P007011,2025-07-23,2025-07-31,2025-08-12,fire,685218,denied,Nan Saetang,false
CL004276,P009690,2025-08-10,2025-08-11,,theft,286231,pending,Mai Suwanphon,false
