policy_id,customer_id,agent_id,product_line,product_subtype,effective_date,expiry_date,sum_insured_thb,annual_premium_thb,payment_frequency,status
P008689,C02627,A0049,property,property_allrisk,2022-11-27,2023-11-27,2667441,12113,monthly,active
P008690,C00823,A0006,motor,motor_voluntary,2023-07-29,2024-07-28,2358136,51921,monthly,active
P008691,C02378,A0018,motor,motor_voluntary,2024-12-07,2025-12-07,377591,14357,annual,active
P008692,C01070,A0034,motor,motor_compulsory,2024-04-26,2025-04-26,1901439,56186,monthly,active
P008693,C01776,A0045,motor,motor_voluntary,2023-04-06,2024-04-05,575835,17333,annual,active
P008694,C01594,A0048,property,property_fire,2023-04-10,2024-04-09,3350119,22388,quarterly,active
P008695,C00523,A0003,motor,motor_voluntary,2025-02-03,2026-02-03,364264,12218,monthly,active
P008696,C00292,A0039,motor,motor_voluntary,2025-01-28,2026-01-28,1256654,46862,annual,active
P008697,C02730,A0003,property,property_allrisk,2025-09-12,2026-09-12,18642738,181811,annual,active
P008698,C00428,A0014,motor,motor_compulsory,2023-02-18,2024-02-18,1209001,53187,annual,active
P008699,C00278,A0045,motor,motor_compulsory,2023-04-17,2024-04-16,2181535,70092,annual,active
P008700,C02915,A0027,motor,motor_compulsory,2025-06-05,2026-06-05,865526,43126,annual,lapsed
P008701,C02958,A0042,property,property_fire,2025-06-24,2026-06-24,7534983,59907,quarterly,active
P008702,C00937,A0020,motor,motor_compulsory,2023-02-12,2024-02-12,525122,21466,quarterly,active
P008703,C00669,A0013,motor,motor_voluntary,2023-10-05,2024-10-04,1376728,46943,annual,active
P008704,C02457,A0035,property,property_fire,2024-03-18,2025-03-18,8267458,66959,monthly,active
P008705,C00205,A0034,motor,motor_compulsory,2023-11-02,2024-11-01,1246668,31153,annual,active
P008706,C02332,A0044,motor,motor_compulsory,2024-03-14,2025-03-14,1300578,27761,quarterly,active
P008707,C00986,A0019,motor,motor_compulsory,2024-06-06,2025-06-06,742871,29689,quarterly,active
P008708,C01583,A0044,motor,motor_compulsory,2023-11-17,2024-11-16,578074,15979,monthly,lapsed
P008709,C01402,A0028,motor,motor_compulsory,2024-03-11,2025-03-11,732111,24994,annual,active
P008710,C02483,A0023,property,property_allrisk,2024-08-08,2025-08-08,13929308,53709,quarterly,lapsed
P008711,C02328,A0011,motor,motor_voluntary,2023-05-07,2024-05-06,1846121,81749,annual,active
P008712,C02197,A0040,motor,motor_voluntary,2025-12-27,2026-12-27,219416,4492,monthly,active
P008713,C02164,A0007,motor,motor_voluntary,2022-09-27,2023-09-27,1588183,54909,annual,active
P008714,C00738,A0038,property,property_fire,2025-03-28,2026-03-28,18107794,104580,annual,active
P008715,C02703,A0035,property,property_flood,2023-04-14,2024-04-13,6870491,21483,quarterly,active
P008716,C02252,A0044,motor,motor_voluntary,2025-12-23,2026-12-23,1936187,55338,annual,active
P008717,C00743,A0023,motor,motor_voluntary,2024-04-10,2025-04-10,1148138,45209,monthly,active
P008718,C02184,A0027,property,property_fire,2023-12-17,2024-12-16,14918828,87131,quarterly,active
P008719,C00348,A0041,motor,motor_compulsory,2023-06-01,2024-05-31,374497,13039,monthly,lapsed
P008720,C01381,A0024,motor,motor_compulsory,2024-02-18,2025-02-17,1917777,70766,monthly,lapsed
P008721,C02583,A0001,motor,motor_voluntary,2025-09-27,2026-09-27,613305,30175,annual,active
P008722,C02717,A0005,motor,motor_compulsory,2026-02-18,2027-02-18,527911,24272,annual,active
P008723,C00328,A0015,motor,motor_compulsory,2024-05-04,2025-05-04,1051032,30142,quarterly,active
P008724,C01445,A0015,motor,motor_voluntary,2024-03-10,2025-03-10,1632747,65065,quarterly,active
P008725,C00493,A0049,motor,motor_compulsory,2023-03-16,2024-03-15,1480028,43747,annual,active
P008726,C01324,A0022,motor,motor_voluntary,2022-01-12,2023-01-12,2221978,94439,annual,active
P008727,C01215,A0049,motor,motor_voluntary,2023-07-17,2024-07-16,670109,26879,quarterly,lapsed
P008728,C02975,A0006,motor,motor_voluntary,2024-05-11,2025-05-11,468703,19809,monthly,active
P008729,C00575,A0041,property,property_fire,2022-11-18,2023-11-18,14262273,145253,quarterly,cancelled
P008730,C00174,A0004,motor,motor_voluntary,2023-05-20,2024-05-19,946380,36904,annual,active
P008731,C00424,A0010,motor,motor_voluntary,2025-02-02,2026-02-02,1227468,52976,annual,active
P008732,C00053,A0001,property,property_flood,2023-12-13,2024-12-12,9584201,68701,monthly,active
P008733,C00107,A0024,motor,motor_voluntary,2024-01-29,2025-01-28,2326884,71503,monthly,active
P008734,C00097,A0049,property,property_fire,2025-11-15,2026-11-15,9652887,64001,monthly,active
P008735,C02741,A0017,property,property_fire,2022-02-04,2023-02-04,15608720,51490,monthly,active
P008736,C01730,A0018,motor,motor_voluntary,2023-02-01,2024-02-01,403669,11655,annual,lapsed
P008737,C00476,A0003,property,property_flood,2024-03-29,2025-03-29,10135501,58130,annual,active
P008738,C02405,A0044,property,property_allrisk,2023-11-18,2024-11-17,10332031,57579,annual,active
P008739,C02976,A0038,property,property_allrisk,2022-04-07,2023-04-07,18538881,141956,monthly,active
P008740,C02585,A0032,motor,motor_voluntary,2023-12-18,2024-12-17,536157,13541,monthly,active
P008741,C02630,A0007,motor,motor_voluntary,2023-08-13,2024-08-12,2093128,80490,annual,active
P008742,C02370,A0013,motor,motor_voluntary,2025-09-29,2026-09-29,2028007,76017,quarterly,active
P008743,C01706,A0045,motor,motor_compulsory,2023-01-15,2024-01-15,1744729,42353,monthly,active
P008744,C01421,A0032,motor,motor_compulsory,2025-02-20,2026-02-20,2312420,76132,monthly,active
P008745,C00354,A0026,property,property_flood,2024-01-12,2025-01-11,15056421,64508,annual,lapsed
P008746,C00872,A0009,property,property_fire,2023-07-20,2024-07-19,10670283,120441,annual,active
P008747,C00588,A0016,property,property_allrisk,2024-03-29,2025-03-29,2101467,17379,quarterly,active
P008748,C00368,A0035,property,property_fire,2024-10-29,2025-10-29,8708060,40890,monthly,active
P008749,C02603,A0044,motor,motor_voluntary,2023-12-05,2024-12-04,1068500,21531,annual,active
P008750,C02472,A0049,motor,motor_voluntary,2023-01-22,2024-01-22,381161,16514,monthly,active
P008751,C01719,A0032,motor,motor_voluntary,2024-03-31,2025-03-31,399225,18547,quarterly,active
P008752,C00687,A0027,motor,motor_voluntary,2024-01-10,2025-01-09,1135589,44965,annual,active
P008753,C02331,A0039,motor,motor_voluntary,2022-03-30,2023-03-30,588291,27180,annual,active
P008754,C02267,A0003,motor,motor_voluntary,2025-08-20,2026-08-20,1907353,56581,annual,active
P008755,C02500,A0012,property,property_allrisk,2023-06-22,2024-06-21,11062286,119737,quarterly,active
P008756,C01684,A0004,motor,motor_compulsory,2023-08-24,2024-08-23,1643577,61679,annual,cancelled
P008757,C01455,A0036,motor,motor_voluntary,2025-01-15,2026-01-15,950395,35818,annual,lapsed
P008758,C02490,A0022,property,property_fire,2024-04-18,2025-04-18,3512596,23868,quarterly,active
P008759,C02796,A0032,motor,motor_voluntary,2022-06-20,2023-06-20,1141547,48730,annual,cancelled
P008760,C01983,A0010,motor,motor_voluntary,2026-02-19,2027-02-19,667471,32613,annual,active
P008761,C00722,A0036,property,property_allrisk,2023-01-29,2024-01-29,19043501,118165,quarterly,active
P008762,C00308,A0006,motor,motor_compulsory,2023-11-24,2024-11-23,2461011,83682,annual,active
P008763,C02869,A0007,property,property_fire,2024-11-19,2025-11-19,17551574,185507,monthly,active
P008764,C01186,A0002,property,property_flood,2022-10-03,2023-10-03,1368270,5914,quarterly,cancelled
P008765,C01628,A0024,motor,motor_voluntary,2023-02-26,2024-02-26,1270599,44405,monthly,active
P008766,C02016,A0034,motor,motor_voluntary,2023-12-09,2024-12-08,1039590,41815,monthly,active
P008767,C01685,A0034,motor,motor_voluntary,2022-04-04,2023-04-04,1014428,25183,quarterly,active
P008768,C01770,A0033,motor,motor_voluntary,2024-12-13,2025-12-13,1494601,68541,annual,active
P008769,C01850,A0011,motor,motor_compulsory,2023-12-10,2024-12-09,293835,8908,annual,cancelled
P008770,C00129,A0001,motor,motor_compulsory,2024-08-08,2025-08-08,1246999,56604,quarterly,active
P008771,C01238,A0047,motor,motor_voluntary,2024-08-01,2025-08-01,716013,29662,annual,active
P008772,C00763,A0020,motor,motor_voluntary,2024-10-31,2025-10-31,1154136,52036,quarterly,active
P008773,C00811,A0031,motor,motor_voluntary,2022-08-31,2023-08-31,1354461,67073,monthly,active
P008774,C00404,A0001,motor,motor_compulsory,2026-03-25,2027-03-25,1863290,85152,annual,active
P008775,C00525,A0020,motor,motor_compulsory,2024-04-30,2025-04-30,2457578,109251,annual,active
P008776,C01465,A0041,motor,motor_compulsory,2025-10-27,2026-10-27,453737,10461,quarterly,active
P008777,C00460,A0023,motor,motor_voluntary,2023-05-31,2024-05-30,2439982,111138,monthly,active
P008778,C02329,A0050,property,property_flood,2025-01-08,2026-01-08,12018786,80246,monthly,active
P008779,C00588,A0037,property,property_fire,2024-11-05,2025-11-05,2554988,10068,annual,active
P008780,C01362,A0017,motor,motor_compulsory,2024-10-21,2025-10-21,1912495,43803,quarterly,active
P008781,C01803,A0028,property,property_allrisk,2024-01-30,2025-01-29,5712708,43244,quarterly,cancelled
P008782,C00866,A0013,motor,motor_compulsory,2024-11-22,2025-11-22,389007,18984,monthly,active
P008783,C01677,A0037,motor,motor_compulsory,2023-02-22,2024-02-22,2000243,49211,monthly,active
P008784,C01195,A0029,motor,motor_compulsory,2024-07-10,2025-07-10,1120090,24648,quarterly,active
P008785,C00783,A0047,motor,motor_compulsory,2025-04-06,2026-04-06,958485,47389,monthly,active
P008786,C01613,A0042,motor,motor_compulsory,2022-01-01,2023-01-01,282343,7414,annual,active
P008787,C01085,A0039,property,property_fire,2023-04-16,2024-04-15,3826711,44205,quarterly,lapsed
P008788,C02051,A0035,motor,motor_voluntary,2024-02-11,2025-02-10,701544,33114,monthly,active
P008789,C02021,A0016,motor,motor_compulsory,2022-09-07,2023-09-07,346882,17202,annual,lapsed
P008790,C00926,A0015,property,property_allrisk,2023-07-26,2024-07-25,10042920,31296,annual,active
P008791,C02289,A0034,property,property_fire,2023-12-03,2024-12-02,3569614,30063,monthly,lapsed
P008792,C02226,A0023,motor,motor_voluntary,2023-01-02,2024-01-02,2352057,95781,quarterly,active
P008793,C00882,A0011,motor,motor_compulsory,2024-06-27,2025-06-27,1742492,74628,monthly,active
P008794,C00984,A0047,motor,motor_voluntary,2022-07-02,2023-07-02,2428564,49590,monthly,active
P008795,C01792,A0009,motor,motor_compulsory,2024-08-10,2025-08-10,492750,21913,annual,lapsed
P008796,C00233,A0017,motor,motor_compulsory,2025-06-03,2026-06-03,1404291,37364,monthly,active
P008797,C01868,A0049,motor,motor_voluntary,2024-04-26,2025-04-26,1881765,87332,quarterly,active
P008798,C00842,A0045,property,property_allrisk,2026-02-21,2027-02-21,2475946,7823,annual,active
P008799,C00834,A0005,property,property_fire,2022-03-08,2023-03-08,16947926,132540,monthly,active
P008800,C02270,A0009,property,property_fire,2026-01-03,2027-01-03,5570545,57862,quarterly,active
P008801,C02700,A0050,property,property_flood,2023-11-02,2024-11-01,5234269,32215,annual,active
P008802,C00187,A0008,motor,motor_compulsory,2024-10-07,2025-10-07,2173043,89868,annual,active
P008803,C02358,A0015,motor,motor_voluntary,2022-07-07,2023-07-07,1511398,49710,annual,active
P008804,C00336,A0043,motor,motor_compulsory,2024-10-11,2025-10-11,758674,26507,monthly,active
P008805,C00326,A0012,motor,motor_compulsory,2025-08-08,2026-08-08,1782419,61806,quarterly,lapsed
P008806,C00291,A0039,property,property_fire,2025-11-10,2026-11-10,9868925,105508,annual,active
P008807,C00997,A0032,property,property_fire,2023-12-04,2024-12-03,12955528,129795,monthly,active
P008808,C02426,A0026,motor,motor_voluntary,2024-03-24,2025-03-24,1538641,36229,monthly,active
P008809,C00872,A0044,property,property_flood,2025-05-25,2026-05-25,7802971,69295,annual,active
P008810,C00850,A0019,property,property_allrisk,2024-05-09,2025-05-09,16489484,115665,monthly,active
P008811,C01841,A0047,motor,motor_voluntary,2025-05-19,2026-05-19,2456112,93093,quarterly,active
P008812,C01847,A0038,property,property_fire,2022-05-15,2023-05-15,12613636,115199,annual,active
P008813,C02219,A0045,motor,motor_compulsory,2025-11-03,2026-11-03,1594089,40787,quarterly,active
P008814,C00169,A0026,property,property_flood,2025-01-06,2026-01-06,11951387,40178,annual,active
P008815,C01127,A0009,property,property_fire,2025-07-22,2026-07-22,17343060,61408,annual,active
P008816,C00613,A0008,property,property_allrisk,2026-02-10,2027-02-10,17316634,148096,annual,active
P008817,C00138,A0046,property,property_fire,2023-03-02,2024-03-01,19858101,91378,monthly,active
P008818,C01746,A0017,motor,motor_compulsory,2022-06-22,2023-06-22,565743,15793,quarterly,active
P008819,C00622,A0035,motor,motor_voluntary,2026-02-07,2027-02-07,1387497,56593,quarterly,active
P008820,C02162,A0017,property,property_flood,2025-11-10,2026-11-10,8582946,53979,quarterly,active
P008821,C02660,A0023,property,property_fire,2023-09-15,2024-09-14,13492972,124466,quarterly,active
P008822,C00980,A0045,property,property_fire,2023-01-01,2024-01-01,11241850,69198,quarterly,active
P008823,C02800,A0012,property,property_allrisk,2025-07-24,2026-07-24,15111456,141494,quarterly,active
P008824,C00605,A0043,property,property_fire,2026-01-06,2027-01-06,14329098,144319,quarterly,lapsed
P008825,C02270,A0033,motor,motor_voluntary,2026-02-25,2027-02-25,2335425,53035,monthly,active
P008826,C01618,A0005,motor,motor_compulsory,2022-03-24,2023-03-24,2306294,97210,quarterly,active
P008827,C00544,A0017,motor,motor_compulsory,2023-01-12,2024-01-12,1320497,35774,annual,active
P008828,C01398,A0017,motor,motor_compulsory,2024-07-05,2025-07-05,2163628,94464,annual,active
P008829,C01782,A0018,motor,motor_voluntary,2025-11-17,2026-11-17,1871779,91743,annual,active
P008830,C02923,A0043,motor,motor_compulsory,2023-10-26,2024-10-25,1675901,73852,annual,active
P008831,C00904,A0015,motor,motor_voluntary,2024-12-05,2025-12-05,2025154,45548,quarterly,active
P008832,C00195,A0044,motor,motor_voluntary,2025-12-21,2026-12-21,934247,34129,quarterly,active
P008833,C02095,A0009,property,property_fire,2025-12-05,2026-12-05,1645724,16774,quarterly,lapsed
P008834,C01440,A0025,motor,motor_compulsory,2024-03-25,2025-03-25,1774685,71798,quarterly,lapsed
P008835,C00901,A0001,motor,motor_compulsory,2024-02-29,2025-02-28,923878,44769,quarterly,active
P008836,C02773,A0044,motor,motor_voluntary,2025-10-22,2026-10-22,937477,32653,quarterly,active
P008837,C00473,A0022,property,property_allrisk,2023-03-25,2024-03-24,6213056,27877,annual,active
P008838,C01391,A0039,property,property_flood,2022-07-12,2023-07-12,6393824,38237,annual,active
P008839,C01506,A0038,motor,motor_voluntary,2025-01-09,2026-01-09,1107506,50243,monthly,active
P008840,C01150,A0003,motor,motor_voluntary,2025-08-29,2026-08-29,2133094,46096,annual,active
P008841,C00129,A0009,motor,motor_voluntary,2023-08-31,2024-08-30,960616,27969,quarterly,active
P008842,C02104,A0027,property,property_allrisk,2024-01-26,2025-01-25,5770098,28602,monthly,lapsed
P008843,C01938,A0004,motor,motor_compulsory,2023-03-25,2024-03-24,2224195,64438,monthly,active
P008844,C02946,A0030,motor,motor_voluntary,2023-06-21,2024-06-20,1580320,37264,quarterly,active
P008845,C02678,A0048,property,property_fire,2022-08-17,2023-08-17,18093830,120375,monthly,active
P008846,C00536,A0033,motor,motor_compulsory,2026-01-07,2027-01-07,2003323,60649,quarterly,active
P008847,C02894,A0015,motor,motor_compulsory,2024-10-29,2025-10-29,1608435,33762,monthly,active
P008848,C02593,A0029,motor,motor_compulsory,2022-03-20,2023-03-20,2393603,79542,monthly,active
P008849,C00382,A0032,motor,motor_voluntary,2025-02-13,2026-02-13,1348918,58631,monthly,active
P008850,C02062,A0044,property,property_flood,2024-03-16,2025-03-16,7413684,58549,quarterly,lapsed
P008851,C00577,A0034,motor,motor_compulsory,2023-10-18,2024-10-17,802381,30976,monthly,active
P008852,C02692,A0008,motor,motor_voluntary,2022-06-18,2023-06-18,2429719,60617,annual,active
P008853,C02144,A0049,property,property_allrisk,2025-09-06,2026-09-06,1067874,9942,monthly,active
P008854,C00028,A0032,motor,motor_compulsory,2023-09-26,2024-09-25,2235692,68934,annual,active
P008855,C01739,A0027,motor,motor_voluntary,2023-10-08,2024-10-07,1855975,70621,annual,active
P008856,C01967,A0033,property,property_flood,2022-05-08,2023-05-08,5377082,44282,quarterly,active
P008857,C00873,A0040,property,property_fire,2025-12-07,2026-12-07,19433266,173141,monthly,active
P008858,C00299,A0048,property,property_allrisk,2025-11-14,2026-11-14,5891186,25983,monthly,lapsed
P008859,C01775,A0027,motor,motor_compulsory,2025-09-16,2026-09-16,1016980,34366,monthly,lapsed
P008860,C02020,A0043,motor,motor_voluntary,2023-04-08,2024-04-07,2291300,102824,monthly,active
P008861,C00635,A0029,motor,motor_voluntary,2023-01-09,2024-01-09,1802251,39994,monthly,active
P008862,C02384,A0031,property,property_flood,2022-01-08,2023-01-08,16961965,128527,monthly,active
P008863,C00022,A0010,motor,motor_voluntary,2025-10-12,2026-10-12,1349923,65589,annual,active
P008864,C00317,A0025,motor,motor_compulsory,2023-01-31,2024-01-31,2284862,56996,monthly,active
P008865,C01385,A0010,motor,motor_voluntary,2024-03-26,2025-03-26,956722,25113,annual,active
P008866,C02538,A0004,property,property_flood,2023-08-25,2024-08-24,18177376,187473,annual,active
P008867,C02593,A0027,motor,motor_voluntary,2023-05-03,2024-05-02,2083317,90092,annual,active
P008868,C02823,A0013,motor,motor_compulsory,2022-06-19,2023-06-19,505610,23532,annual,active
P008869,C02802,A0016,motor,motor_voluntary,2026-02-16,2027-02-16,612457,22781,quarterly,active
P008870,C02699,A0032,property,property_allrisk,2023-05-09,2024-05-08,4854989,22570,quarterly,lapsed
P008871,C00750,A0036,motor,motor_voluntary,2023-06-03,2024-06-02,1182560,56641,quarterly,active
P008872,C00381,A0025,motor,motor_voluntary,2023-08-14,2024-08-13,495834,13597,monthly,active
P008873,C02870,A0044,property,property_flood,2023-04-22,2024-04-21,19230340,106778,annual,active
P008874,C01755,A0038,motor,motor_compulsory,2026-02-25,2027-02-25,1383205,55234,monthly,active
